0.1995,0.32904,3.6623,8.381,11.451,13.204,14.562,18.258,19.05,1.6034,4.8772,6.8739,9.2389,13.267,15.278,15.932,19.906,0.92669,2.4238,4.963,8.8894,14.27,16.59,17.031,17.028,17.466,17.525,17.95,0.84708,6.2338,8.6652,9.913,11.226,14.093,19.154,0.44158,0.54748,1.4091,2.275,2.3159,3.2536
0.1995,0.3855,4.334,8.4639,10.867,12.43,14.781,18.293,18.685,2.2192,4.6627,6.3152,8.9266,13.507,15.824,15.77,18.946,2.6691,4.3438,5.8878,8.5974,13.702,15.562,15.385,16.527,19.683,4.3712,8.9132,11.675,12.538,12.566,14.161,18.477,3.1094,6.2888,7.941,8.262,12.309,12.839,14.26,18.135
0.1995,0.45786,4.8328,8.3215,10.269,11.96,15.188,18.287,18.542,2.2051,4.9216,6.4856,8.7731,13.166,16.072,16.018,17.933,2.6496,5.2953,6.9381,8.9228,13.268,14.631,15.289,19.744,1.3172,2.78,5.4341,10.195,13.584,14.082,14.315,15.581,16.709,16.822,17.749,2.4017,5.9755,7.7062,8.9771,11.571
0.1995,0.54974,5.1446,8.0542,9.7393,11.698,15.564,18.367,18.497,1.7274,5.3243,7.1302,8.9513,12.636,15.975,15.958,18.753,2.5963,4.3693,5.9883,8.7626,13.755,15.202,15.069,17.456,2.3554,5.7016,7.5814,8.9203,12.514,13.499,15.76,19.224,1.4023,3.6307,7.2902,9.8499,10.337,14.158,14.846,16.533
0.1995,0.66423,5.3052,7.7282,9.2964,11.551,15.842,18.487,18.547,0.93302,5.4353,7.9728,9.5839,12.116,15.782,15.964,19.691,1.7348,3.1046,5.3615,9.1047,14.173,15.697,15.543,16.242,17.712,18.156,18.493,3.3768,4.8408,5.4407,6.5838,7.3669,7.3546,7.477,7.7193,7.7513,8.6068,10.742,14.755,19.933
0.1995,0.80271,5.3543,7.3869,8.9482,11.482,16.06,18.635,18.674,0.24367,4.9001,8.6154,10.727,12.027,15.538,16.378,19.327,1.6508,3.3214,5.9417,10.022,13.776,13.966,15.698,19.834,0.93567,2.2782,4.5879,8.3537,13.832,16.33,17.272,17.551,18.041,18.339,18.315,18.695,19.159,19.474,0.67079,4.0289
0.1995,0.96302,5.3221,7.0589,8.6853,11.481,16.241,18.717,18.758,19.984,4.1934,8.633,11.477,12.659,14.387,17.31,18.029,1.8336,4.9212,7.156,9.4944,13.104,13.872,17.105,18.114,0.080904,3.8703,8.1644,10.602,11.041,14.362,16.387,17.296,19.424,2.9107,8.1387,11.54,12.467,12.36,12.79,13.209
0.1995,1.1376,5.2331,6.763,8.503,11.524,16.393,18.77,18.815,19.855,3.548,8.3408,11.829,13.481,13.849,17.873,18.745,19.823,2.7177,7.1051,11.486,13.468,13.412,16.85,19.48,0.18614,1.5467,3.2048,4.3496,4.6769,4.8576,5.111,5.035,5.157,5.5331,5.7522,6.4948,8.2144,10.92,15.971,0.72667
0.1995,1.316,5.1067,6.5113,8.4018,11.673,16.577,18.711,18.731,19.877,3.7609,8.4793,11.767,13.244,13.833,17.887,18.355,0.069792,3.985,8.3479,11.251,12.107,14.568,16.4,17.709,1.7334,4.9862,7.2136,9.382,12.175,13.456,16.373,18.165,0.61944,4.235,8.0922,9.0449,11.538,13.248,14.458,18.013
0.1995,1.4851,4.9628,6.3129,8.3735,11.895,16.709,18.507,18.507,0.18851,4.9098,8.7036,10.872,12.06,15.448,16.509,19.069,1.8603,3.5823,5.9985,9.8481,13.716,13.921,16.025,19.656,0.58775,2.0456,4.3844,7.9519,13.626,16.676,18.25,18.867,19.323,19.97,0.22298,0.24437,0.51368,0.64394,0.89443,1.7743
